date,mission,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Elapsed,STATION_x,NAME_x,DATE,AWND_x,FMTM,PGTM,PRCP_x,TAVG_x,TMAX_x,TMIN_x,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT08,WT10,STATION_y,NAME_y,AWND_y,PRCP_y,SNWD,TAVG_y,TMAX_y,TMIN_y,TOBS,WESD
2002-03-10,1,2002,3,10,10,6,69,False,False,False,False,False,False,1015718400,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-10,9.17,1434.0,1433.0,0.18,46.0,51.0,40.0,0.0,200,200,21.9,29.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.8,0.0,31.0,34.0,29.0,33.0,22.6
2002-03-11,0,2002,3,11,11,0,70,False,False,False,False,False,False,1015804800,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-11,13.87,916.0,915.0,0.83,49.0,53.0,45.0,0.0,170,160,25.1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,2.7,0.0,35.0,39.0,32.0,32.0,22.5
2002-03-12,0,2002,3,11,12,1,71,False,False,False,False,False,False,1015891200,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-12,14.09,209.0,209.0,0.41,45.0,48.0,41.0,0.0,210,210,25.1,31.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,1.1,0.0,32.0,36.0,30.0,31.0,23.2
2002-03-13,0,2002,3,11,13,2,72,False,False,False,False,False,False,1015977600,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-13,10.29,1043.0,1008.0,0.01,45.0,48.0,41.0,0.0,180,180,17.9,25.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.7,0.0,31.0,36.0,30.0,30.0,23.9
2002-03-14,0,2002,3,11,14,3,73,False,False,False,False,False,False,1016064000,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-14,7.16,1606.0,1536.0,0.02,44.0,48.0,40.0,0.0,40,50,15.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.4,0.0,30.0,32.0,28.0,28.0,24.6
2002-03-15,0,2002,3,11,15,4,74,False,False,False,False,False,False,1016150400,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-15,10.51,1323.0,2046.0,0.1,41.0,45.0,37.0,0.0,170,180,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.4,0.0,30.0,37.0,25.0,25.0,24.9
2002-03-16,0,2002,3,11,16,5,75,False,False,False,False,False,False,1016236800,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-16,8.05,251.0,2143.0,0.29,36.0,39.0,33.0,0.0,180,330,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.4,0.0,27.0,34.0,23.0,25.0,25.1
2002-03-17,1,2002,3,11,17,6,76,False,False,False,False,False,False,1016323200,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-17,8.72,1149.0,1148.0,0.0,38.0,42.0,34.0,0.0,330,320,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,25.0,33.0,21.0,23.0,25.1
2002-03-18,1,2002,3,12,18,0,77,False,False,False,False,False,False,1016409600,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-18,11.86,1852.0,1851.0,0.17,39.0,43.0,35.0,0.0,190,170,21.9,31.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,1.0,0.0,26.0,30.0,22.0,30.0,26.0
2002-03-19,0,2002,3,12,19,1,78,False,False,False,False,False,False,1016496000,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-19,9.17,933.0,711.0,0.37,42.0,44.0,39.0,0.0,190,180,21.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,1.8,0.0,31.0,32.0,30.0,31.0,28.4
2002-03-20,0,2002,3,12,20,2,79,False,False,False,False,False,False,1016582400,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-20,7.61,1014.0,1253.0,0.22,37.0,39.0,34.0,0.0,340,350,16.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,1.2,0.0,29.0,35.0,23.0,23.0,29.0
2002-03-21,1,2002,3,12,21,3,80,False,False,False,False,False,False,1016668800,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-21,4.92,1530.0,1529.0,0.0,45.0,53.0,36.0,0.0,310,310,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.2,0.0,27.0,34.0,21.0,27.0,29.2
2002-03-22,0,2002,3,12,22,4,81,False,False,False,False,False,False,1016755200,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-22,2.68,1242.0,1848.0,0.0,44.0,55.0,32.0,0.0,300,210,10.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,33.0,40.0,27.0,33.0,29.2
2002-03-23,1,2002,3,12,23,5,82,False,False,False,False,False,False,1016841600,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-23,2.91,1627.0,1413.0,0.01,50.0,61.0,39.0,0.0,330,230,8.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,38.0,50.0,32.0,36.0,28.9
2002-03-24,1,2002,3,12,24,6,83,False,False,False,False,False,False,1016928000,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-24,3.8,1342.0,1537.0,0.02,51.0,56.0,45.0,0.0,170,230,13.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,36.0,38.0,35.0,35.0,28.6
2002-03-25,1,2002,3,13,25,0,84,False,False,False,False,False,False,1017014400,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-25,3.58,524.0,2331.0,0.0,51.0,58.0,43.0,0.0,150,230,8.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,37.0,45.0,33.0,35.0,28.4
2002-03-26,1,2002,3,13,26,1,85,False,False,False,False,False,False,1017100800,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-26,9.84,1751.0,1750.0,0.0,46.0,49.0,42.0,0.0,190,190,21.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,35.0,42.0,29.0,29.0,28.6
2002-03-27,0,2002,3,13,27,2,86,False,False,False,False,False,False,1017187200,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-27,11.63,1627.0,1820.0,0.0,43.0,49.0,37.0,0.0,200,190,23.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.7,0.0,31.0,34.0,29.0,32.0,29.1
2002-03-28,0,2002,3,13,28,3,87,False,False,False,False,False,False,1017273600,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-28,7.61,41.0,30.0,0.04,49.0,53.0,45.0,0.0,170,170,15.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.9,0.0,33.0,37.0,31.0,32.0,29.3
2002-03-29,0,2002,3,13,29,4,88,False,False,False,False,False,False,1017360000,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-29,7.61,1601.0,1712.0,0.01,51.0,57.0,44.0,0.0,170,190,15.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.5,0.0,33.0,37.0,31.0,33.0,29.4
2002-03-30,1,2002,3,13,30,5,89,False,False,False,False,False,False,1017446400,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-30,5.14,721.0,518.0,0.0,50.0,54.0,45.0,0.0,170,230,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.3,0.0,36.0,43.0,32.0,34.0,29.2
2002-03-31,0,2002,3,13,31,6,90,True,False,True,False,False,False,1017532800,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-03-31,6.49,1758.0,1956.0,0.0,52.0,57.0,47.0,0.0,180,180,15.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,36.0,39.0,33.0,36.0,28.9
2002-04-01,0,2002,4,14,1,0,91,False,True,False,True,False,False,1017619200,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-01,6.04,34.0,1331.0,0.04,49.0,54.0,43.0,0.0,180,310,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,35.0,42.0,29.0,29.0,28.6
2002-04-02,0,2002,4,14,2,1,92,False,False,False,False,False,False,1017705600,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-02,4.7,1408.0,1408.0,0.0,47.0,55.0,38.0,0.0,300,310,15.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,37.0,50.0,28.0,33.0,28.5
2002-04-03,0,2002,4,14,3,2,93,False,False,False,False,False,False,1017792000,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-03,4.03,1449.0,1449.0,0.0,49.0,61.0,36.0,0.0,310,310,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,42.0,59.0,31.0,36.0,28.0
2002-04-04,0,2002,4,14,4,3,94,False,False,False,False,False,False,1017878400,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-04,4.92,1616.0,1430.0,0.0,53.0,65.0,41.0,0.0,320,320,15.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,48.0,67.0,35.0,40.0,27.6
2002-04-05,0,2002,4,14,5,4,95,False,False,False,False,False,False,1017964800,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-05,8.95,642.0,1953.0,0.05,50.0,57.0,43.0,0.0,150,80,16.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.3,0.0,39.0,48.0,37.0,37.0,27.4
2002-04-06,0,2002,4,14,6,5,96,False,False,False,False,False,False,1018051200,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-06,10.29,1910.0,1909.0,0.0,54.0,58.0,49.0,0.0,220,220,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.9,0.0,37.0,40.0,35.0,35.0,27.1
2002-04-07,0,2002,4,14,7,6,97,False,False,False,False,False,False,1018137600,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-07,4.03,22.0,16.0,0.03,52.0,61.0,42.0,0.0,190,190,17.9,25.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.4,0.0,34.0,39.0,31.0,32.0,26.8
2002-04-08,0,2002,4,15,8,0,98,False,False,False,False,False,False,1018224000,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-08,4.03,1706.0,1806.0,0.0,49.0,61.0,36.0,0.0,320,330,12.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.2,0.0,42.0,59.0,29.0,41.0,26.4
2002-04-09,0,2002,4,15,9,1,99,False,False,False,False,False,False,1018310400,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-09,7.38,1402.0,1507.0,0.44,54.0,59.0,48.0,0.0,170,190,19.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.5,0.0,39.0,47.0,36.0,36.0,26.3
2002-04-10,0,2002,4,15,10,2,100,False,False,False,False,False,False,1018396800,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-10,7.83,1550.0,1743.0,0.27,54.0,59.0,49.0,0.0,170,190,14.1,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.7,0.0,39.0,45.0,34.0,36.0,25.6
2002-04-11,0,2002,4,15,11,3,101,False,False,False,False,False,False,1018483200,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-11,8.05,2343.0,2343.0,0.14,55.0,60.0,50.0,0.0,190,200,12.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.9,0.0,40.0,48.0,35.0,40.0,25.1
2002-04-12,0,2002,4,15,12,4,102,False,False,False,False,False,False,1018569600,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-12,8.72,925.0,1228.0,0.17,56.0,59.0,52.0,0.0,190,230,16.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.7,0.0,40.0,47.0,37.0,39.0,24.9
2002-04-13,0,2002,4,15,13,5,103,False,False,False,False,False,False,1018656000,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-13,10.51,2358.0,2352.0,1.05,55.0,58.0,52.0,0.0,170,200,19.9,29.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,2.5,0.0,43.0,45.0,38.0,42.0,24.7
2002-04-14,1,2002,4,15,14,6,104,False,False,False,False,False,False,1018742400,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-14,15.21,216.0,633.0,0.17,49.0,55.0,42.0,0.0,200,190,25.1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.7,0.0,31.0,42.0,29.0,30.0,24.4
2002-04-15,0,2002,4,16,15,0,105,False,False,False,False,False,False,1018828800,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-15,11.41,2324.0,753.0,0.24,46.0,51.0,41.0,0.0,170,170,17.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.5,0.0,32.0,39.0,30.0,30.0,24.7
2002-04-16,0,2002,4,16,16,1,106,False,False,False,False,False,False,1018915200,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-16,8.28,36.0,151.0,0.14,44.0,48.0,40.0,0.0,160,160,16.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.4,0.0,33.0,43.0,29.0,31.0,24.8
2002-04-17,0,2002,4,16,17,2,107,False,False,False,False,False,False,1019001600,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-17,4.25,1710.0,1355.0,0.0,49.0,55.0,42.0,0.0,320,300,13.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.2,0.0,35.0,44.0,30.0,33.0,24.4
2002-04-18,1,2002,4,16,18,3,108,False,False,False,False,False,False,1019088000,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-18,3.13,1443.0,1427.0,0.0,51.0,60.0,41.0,0.0,310,270,10.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,37.0,47.0,32.0,32.0,24.1
2002-04-19,0,2002,4,16,19,4,109,False,False,False,False,False,False,1019174400,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-19,3.8,1822.0,1729.0,0.0,50.0,56.0,43.0,0.0,160,60,8.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,39.0,53.0,31.0,34.0,24.2
2002-04-20,0,2002,4,16,20,5,110,False,False,False,False,False,False,1019260800,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-20,3.36,429.0,435.0,0.0,50.0,57.0,42.0,0.0,170,210,8.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,36.0,43.0,34.0,35.0,23.9
2002-04-21,0,2002,4,16,21,6,111,False,False,False,False,False,False,1019347200,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-21,6.71,1439.0,1145.0,0.12,47.0,51.0,43.0,0.0,170,220,14.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.3,0.0,37.0,43.0,34.0,36.0,23.6
2002-04-22,0,2002,4,17,22,0,112,False,False,False,False,False,False,1019433600,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-22,10.29,1414.0,1349.0,0.0,49.0,56.0,42.0,0.0,200,210,19.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,34.0,36.0,29.0,29.0,23.3
2002-04-23,0,2002,4,17,23,1,113,False,False,False,False,False,False,1019520000,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-23,4.47,936.0,935.0,0.0,46.0,56.0,36.0,0.0,100,150,12.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.5,0.0,34.0,46.0,28.0,29.0,23.5
2002-04-24,0,2002,4,17,24,2,114,False,False,False,False,False,False,1019606400,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-24,5.59,1458.0,1614.0,0.0,48.0,60.0,36.0,0.0,320,330,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.2,0.0,41.0,56.0,28.0,36.0,23.2
2002-04-25,0,2002,4,17,25,3,115,False,False,False,False,False,False,1019692800,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-25,5.14,1712.0,1932.0,0.0,52.0,60.0,43.0,0.0,300,300,10.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,41.0,55.0,32.0,35.0,22.7
2002-04-26,0,2002,4,17,26,4,116,False,False,False,False,False,False,1019779200,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-26,5.59,824.0,1018.0,0.23,46.0,49.0,43.0,0.0,170,170,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,35.0,42.0,29.0,33.0,22.5
2002-04-27,0,2002,4,17,27,5,117,False,False,False,False,False,False,1019865600,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-27,4.92,1108.0,1030.0,0.3,49.0,55.0,42.0,0.0,150,130,12.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.3,0.0,35.0,43.0,32.0,35.0,22.1
2002-04-28,1,2002,4,17,28,6,118,False,False,False,False,False,False,1019952000,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-28,4.7,1014.0,1548.0,0.0,52.0,65.0,38.0,0.0,170,330,10.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,42.0,57.0,34.0,34.0,21.8
2002-04-29,1,2002,4,18,29,0,119,False,False,False,False,False,False,1020038400,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-29,5.59,1407.0,1506.0,0.0,55.0,66.0,44.0,0.0,310,300,16.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,47.0,64.0,33.0,38.0,21.3
2002-04-30,0,2002,4,18,30,1,120,True,False,False,False,False,False,1020124800,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-04-30,4.7,2227.0,1210.0,0.0,57.0,69.0,45.0,0.0,170,310,13.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,48.0,63.0,37.0,39.0,20.3
2002-05-01,0,2002,5,18,1,2,121,False,True,False,False,False,False,1020211200,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-01,9.17,1506.0,402.0,0.0,51.0,54.0,47.0,0.0,190,200,13.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,45.0,60.0,37.0,38.0,19.6
2002-05-02,0,2002,5,18,2,3,122,False,False,False,False,False,False,1020297600,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-02,10.29,1816.0,1807.0,0.03,49.0,56.0,41.0,0.0,230,250,21.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,36.0,40.0,31.0,31.0,18.9
2002-05-03,1,2002,5,18,3,4,123,False,False,False,False,False,False,1020384000,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-03,9.62,1350.0,1742.0,0.0,49.0,59.0,39.0,0.0,160,140,17.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,36.0,47.0,30.0,33.0,18.5
2002-05-04,0,2002,5,18,4,5,124,False,False,False,False,False,False,1020470400,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-04,10.29,2326.0,2326.0,0.0,49.0,53.0,45.0,0.0,200,200,17.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,33.0,37.0,30.0,32.0,18.6
2002-05-05,1,2002,5,18,5,6,125,False,False,False,False,False,False,1020556800,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-05,12.75,1258.0,1317.0,0.0,48.0,55.0,41.0,0.0,200,210,25.1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,1.1,0.0,32.0,36.0,28.0,29.0,19.1
2002-05-06,0,2002,5,19,6,0,126,False,False,False,False,False,False,1020643200,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-06,6.04,851.0,924.0,0.25,43.0,48.0,37.0,0.0,180,190,15.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.9,0.0,31.0,39.0,28.0,28.0,19.9
2002-05-07,1,2002,5,19,7,1,127,False,False,False,False,False,False,1020729600,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-07,5.14,2200.0,415.0,0.0,45.0,55.0,35.0,0.0,150,210,12.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.2,0.0,32.0,42.0,28.0,31.0,20.0
2002-05-08,0,2002,5,19,8,2,128,False,False,False,False,False,False,1020816000,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-08,4.92,1138.0,1138.0,0.0,48.0,58.0,38.0,0.0,330,210,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,39.0,53.0,29.0,33.0,19.9
2002-05-09,0,2002,5,19,9,3,129,False,False,False,False,False,False,1020902400,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-09,4.03,1627.0,1626.0,0.0,51.0,58.0,44.0,0.0,310,290,14.1,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,37.0,49.0,31.0,31.0,19.6
2002-05-10,0,2002,5,19,10,4,130,False,False,False,False,False,False,1020988800,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-10,3.13,1607.0,1612.0,0.0,53.0,63.0,42.0,0.0,280,280,13.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,39.0,54.0,31.0,33.0,19.3
2002-05-11,0,2002,5,19,11,5,131,False,False,False,False,False,False,1021075200,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-11,4.7,1721.0,1822.0,0.0,57.0,67.0,46.0,0.0,300,320,12.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.2,0.0,46.0,61.0,33.0,41.0,18.7
2002-05-12,0,2002,5,19,12,6,132,False,False,False,False,False,False,1021161600,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-12,4.47,2252.0,2252.0,0.0,65.0,81.0,49.0,0.0,140,140,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,51.0,65.0,41.0,46.0,17.7
2002-05-13,0,2002,5,20,13,0,133,False,False,False,False,False,False,1021248000,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-13,9.4,934.0,1625.0,0.12,55.0,61.0,49.0,0.0,190,210,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.3,0.0,40.0,48.0,35.0,36.0,17.1
2002-05-14,1,2002,5,20,14,1,134,False,False,False,False,False,False,1021334400,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-14,7.16,140.0,252.0,0.0,52.0,57.0,47.0,0.0,190,200,14.1,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,38.0,48.0,34.0,34.0,16.4
2002-05-15,0,2002,5,20,15,2,135,False,False,False,False,False,False,1021420800,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-15,3.58,1454.0,1517.0,0.0,52.0,62.0,42.0,0.0,280,280,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,41.0,54.0,30.0,32.0,15.6
2002-05-16,0,2002,5,20,16,3,136,False,False,False,False,False,False,1021507200,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-16,4.25,2038.0,2038.0,0.15,56.0,68.0,44.0,0.0,260,260,16.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,47.0,65.0,32.0,38.0,14.7
2002-05-17,1,2002,5,20,17,4,137,False,False,False,False,False,False,1021593600,USW00024234,"SEATTLE BOEING FIELD, WA US",2002-05-17,6.26,1044.0,1105.0,0.05,55.0,63.0,47.0,0.0,200,210,12.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.4,0.0,44.0,57.0,37.0,41.0,13.7
