"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT05","WT08","WT10"
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-06-22","5.82"," 1201"," 1251","0.00","67","76","57","    0","  220","  230","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-06-23","7.38"," 1748"," 1631","0.00","66","75","56","    0","  220","  360","12.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-06-24","3.80"," 1627"," 1641","0.00","68","76","59","    0","  280","  290","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-06-25","3.58"," 1857"," 1857","0.00","73","87","58","    0","  320","  340","10.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-06-26","4.25"," 1702"," 1712","0.00","75","87","62","    0","  190","  220","12.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-06-27","7.16"," 1259"," 1245","0.09","65","72","57",,"  180","  170","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-06-28","6.71"," 1613"," 1240","0.02","59","62","55",,"  160","  230","15.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-06-29","9.17"," 1029"," 0801","0.07","62","69","55","    0","  200","  210","19.9","25.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-06-30","6.04"," 1522"," 1644","0.10","63","69","57",,"  210","  220","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-01","5.59"," 1806"," 1806","0.00","62","69","54",,"  300","  320","14.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-02","5.59"," 1200"," 1157","0.00","61","70","51",,"  290","  310","13.0","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-03","5.82"," 1552"," 1354","0.00","63","69","56",,"  190","  220","15.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-04","6.49"," 1640"," 1902","0.00","61","67","54",,"  190","  230","14.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-05","6.93"," 1503"," 1352","0.00","62","70","53",,"  310","  310","16.1","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-06","4.25"," 1254"," 1245","0.00","67","78","56",,"  310","  280","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-07","3.58"," 1025"," 1018","0.59","63","67","59",,"  330","  340","12.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-08","8.72"," 0835"," 1304","0.03","65","73","57","    0","  170","  200","15.0","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-09","6.71"," 1728"," 1727","0.00","67","77","56","    0","  320","  320","15.0","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-10","4.70"," 1825"," 1823","0.00","76","89","62","    0","  320","  320","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-11","4.70"," 1501"," 1501","0.00","73","83","62","    0","  290","  280","13.0","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-12","5.82"," 1508"," 1507","0.00","71","82","59","    0","  300","  300","14.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-13","4.47"," 2305"," 2305","0.00","70","82","58","    0","  170","  180","15.0","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-14","6.04"," 0637"," 0005","0.00","63","69","57","    0","  150","  180","13.0","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-15","4.92"," 1538"," 1539","0.00","66","77","54","    0","  310","  320","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-16","3.80"," 1835"," 1721","0.00","68","81","54","    0","  240","  240","10.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-17","6.26"," 1114"," 1406","0.00","70","80","59","    0","  230","  250","12.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-18","5.14"," 1334"," 1944","0.00","70","78","61","    0","  170","  260","13.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-19","4.92"," 1925"," 1818","0.00","69","76","62","    0","  300","  320","10.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-20","6.04"," 1321"," 1316","0.00","69","78","59","    0","  330","  310","15.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-21","5.59"," 1647"," 1803","0.00","70","81","59",,"  310","  300","14.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-22","5.37"," 1714"," 1550","0.00","77","87","66",,"  310","  310","14.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-23","4.70"," 0442"," 0937","0.00","76","90","62",,"  150","  220","12.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-24","4.92"," 1452"," 1452","0.00","72","83","60",,"  310","  280","10.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-25","7.16"," 0304"," 0306","0.00","66","70","61",,"  180","  190","13.0","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-26","6.71"," 1220"," 1609","0.00","63","65","60",,"  240","   90","13.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-27","4.70"," 0735"," 1545","0.00","66","75","56",,"  190","  300","10.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-28","4.70"," 0656"," 0728","0.03","62","66","57",,"  170","  160","13.0","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-29","4.70"," 0408"," 1425","0.00","65","71","58","    0","  170","  270","10.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-30","3.13"," 1816"," 1746","0.04","65","72","58","    0","  300","  300","12.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-07-31","3.80"," 1748"," 1543","0.00","62","73","50","    0","  320","  300","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-01","3.13"," 1839"," 1813","0.00","65","76","54","    0","  320","  270","10.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-02","6.93"," 0832"," 1510","0.00","63","73","53","    0","  140","  310","13.0","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-03","4.25"," 1828"," 1141","0.00","61","69","53","    0","  170","  270","12.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-04","9.62"," 1328"," 1319","0.00","62","68","55","    0","  200","  190","17.9","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-05","4.92"," 1919"," 1913","0.05","63","70","55","    0","  290","  300","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-06","4.70"," 1808"," 1037","0.00","62","70","54",,"   50","  210","8.9","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-07","2.46"," 1732"," 1622","0.00","64","75","53",,"  300","  310","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-08","2.24"," 1507"," 1424","0.00","68","80","56","    0","  280","  270","8.9","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-09","2.46"," 1839"," 1838","0.00","70","83","57","    0","  300","  300","12.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-10","2.24"," 1259"," 1250","0.00","70","77","62","    0","  280","  290","10.1","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-11","4.70"," 1522"," 1522","0.00","69","79","58",,"  300","  300","13.0","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-12","5.59"," 1434"," 1553","0.00","71","81","60","    0","  300","  340","15.0","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-13","4.25"," 1444"," 0932","0.00","79","91","66","    0","  300","   40","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-14","3.36"," 1237"," 1132","0.00","74","86","62","    0","  310","  310","14.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-15","3.58"," 0322"," 1115","0.00","70","83","56","    0","  170","  260","10.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-16","4.70"," 1338"," 0754","0.00","68","79","56","    0","  290","  240","13.0","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-17","4.70"," 1146"," 1222","0.00","66","80","52","    0","  190","  190","15.0","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-18","5.14"," 1803"," 0912","0.00","64","77","51","    0","  310","  230","10.1","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-19","4.70"," 0852"," 1624","0.02","62","71","53","    0","  170","  260","13.0","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-20","5.37"," 1412"," 1056","0.01","63","69","56",,"  130","  310","10.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-21","4.25"," 0810"," 0259","0.00","64","71","56","    0","  190","   90","8.9","25.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-22","2.91"," 1026"," 1026","0.00","66","77","55",,"  300","  300","10.1","30.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-23","3.80"," 1328"," 1509","0.00","70","84","56","    0","  310","  330","10.1","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-24","2.68"," 0525"," 1402","0.00","68","80","55","    0","  160","  290","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-25","3.58"," 1316"," 1315","0.00","63","68","58","    0","  190","  200","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-26","1.34"," 1133"," 1305","0.00","69","75","63","    0","   80","  310","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-27","4.03"," 1555"," 1554","0.00","70","81","59","    0","  310","  310","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-28","2.24"," 1603"," 1640","0.00","74","86","61","    0","  300","  330","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-29","4.47"," 2056"," 2058","0.00","67","78","56","    0","  190","  210","13.0","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-30","2.91"," 0250"," 0610","0.00","65","75","55","    0","  150","  230","10.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-08-31","1.34"," 1920"," 1922","0.00","67","79","55","    0","  310","  300","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-01","2.24"," 1521"," 1509","0.00","65","71","58","    0","  170","  170","10.1","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-02","6.49"," 1214"," 1213","0.16","66","75","57","    0","  190","  180","17.9","28.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-03","4.92"," 1444"," 1443","0.00","60","68","52","    0","  280","  280","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-04","1.12"," 1750"," 1706","0.00","59","71","47","    0","  290","  260","8.9","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-05","1.79"," 1603"," 1342","0.00","59","72","46","    0","  300","  270","14.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-06","1.79"," 1637"," 0943","0.04","59","70","48","    0","  310","  240","12.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-07","5.82"," 1349"," 1056","0.01","62","69","54","    0","  250","  230","13.0","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-08","7.16"," 2006"," 2003","0.01","56","64","48","    0","  150","  140","13.0","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-09","1.57"," 1933"," 1331","0.00","66","78","53","    0","  310","  250","8.9","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-10","2.68"," 1724"," 1654","0.00","67","78","55","    0","  310","  320","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-11","3.80"," 1404"," 1403","0.00","67","76","58","    0","  320","  320","14.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-12","2.68"," 1616"," 1616","0.00","68","80","56","    0","  310","  320","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-13","4.03"," 1503"," 1502","0.00","69","79","58","    0","  310","  310","14.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-14","3.36"," 2355"," 1613","0.00","67","78","56","    0","  180","  240","10.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-15","7.38"," 2239"," 1228","0.00","63","68","58","    0","  190","  170","14.1","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-16","9.17"," 1335"," 1332","0.18","63","69","56","    0","  200","  190","17.9","25.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-17","4.03"," 1529"," 1527","0.00","61","68","54","    0","  330","  340","14.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-18","2.68"," 0838"," 1255","0.00","60","72","47","    0","  150","  250","10.1","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-19","6.49"," 1139"," 1408","0.01","62","71","52","    0","  170","  180","19.9","25.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-20","2.91"," 1347"," 1511","0.00","58","67","48","    0","  300","  320","14.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-21","3.80"," 1535"," 1529","0.00","60","70","49","    0","  300","  320","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-22","2.24"," 1424"," 1458","0.00","62","74","50","    0","  320","  300","12.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-23","2.91"," 1546"," 1535","0.00","61","74","47","    0","  310","  300","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-24","3.36"," 1643"," 1642","0.00","62","73","51","    0","  300","  300","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-25","2.46"," 1707"," 0737","0.00","64","74","54",,"  320","   40","10.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-26","1.79"," 1639"," 1559","0.00","61","71","50","    0","  350","  350","12.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-27","1.79"," 1626"," 1623","0.00","60","70","49","    0","  330","  340","10.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-28","1.34"," 2354"," 1609","0.00","62","76","47","    0","  140","  220","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-29","5.59"," 0719"," 2254","0.18","57","63","50","    0","  130","  180","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-09-30","4.03"," 0031"," 1642","0.00","52","60","43","    0","  170","  280","14.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-01","1.79"," 1446"," 0903","0.00","51","63","39","    0","  300","  240","8.9","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-02","2.24"," 2355"," 1225","0.00","51","62","40","    0","  150","  240","13.0","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-03","5.59"," 0347"," 1440","0.48","57","59","55","    0","  160","  290","14.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-04","3.13"," 1902"," 1645","0.00","59","64","54","    0","  240","  190","12.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-05","2.24"," 1231"," 0436","0.00","57","62","52","    0","  220","  230","10.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-06","2.01"," 1435"," 0808","0.00","61","67","54","    0","  340","  260","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-07","1.57"," 1503"," 1424","0.00","58","63","52","    0","   50","   60","8.1","12.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-08","2.91"," 0505"," 1514","0.01","58","64","51","    0","  170","  220","10.1","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-09","3.58"," 1526"," 1306","0.02","56","60","52","    0","   50","   10","13.0","23.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-10","2.46"," 1407"," 1407","0.01","55","64","46",,"  330","  320","10.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-11","2.24"," 0131"," 1259","0.00","50","58","41","    0","  140","  240","12.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-12","4.25"," 1406"," 1555","0.00","51","60","41","    0","  300","  300","14.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-13","3.58"," 1521"," 1531","0.00","50","61","38","    0","  320","  320","13.0","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-14","4.47"," 1208"," 1208","0.00","54","65","43","    0","   40","   50","12.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-15","4.47"," 1446"," 1430","0.00","57","65","49",,"  310","  300","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-16","3.80"," 1307"," 1329","0.00","59","69","49","    0","  310","  320","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-17","2.24"," 2357"," 1212","0.00","55","68","42","    0","  150","  280","6.9","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-18","7.61"," 1205"," 1105","0.00","51","55","46","    0","  160","  170","16.1","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-19","2.24"," 0721"," 1514","0.01","57","61","52","    0","  130","  240","8.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-20","1.57"," 1702"," 1012","0.06","57","60","54","    0","  310","  240","6.9","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-21","4.03"," 1514"," 1515","0.00","57","59","54","    0","  300","  290","8.9","12.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-22","4.70"," 1445"," 1240","0.00","55","60","49",,"  300","  310","10.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-23","2.24"," 1237"," 1236","0.00","53","59","46","    0","  300","  280","8.9","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-24","2.68"," 1505"," 1634","0.01","47","52","41","    0","  270","  260","8.9","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-25","2.24"," 2307"," 1421","0.00","47","49","45","    0","  270","  270","8.9","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-26","2.91"," 1717"," 0428","0.00","44","50","38","    0","  110","  240","8.1","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-27","5.37"," 1450"," 1450","0.00","46","53","39",,"  170","  180","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-28","1.34"," 1520"," 1519","0.00","51","55","46",,"   40","   30","8.1","12.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-29","4.47"," 1806"," 0348","0.04","46","55","37",,"  160","  320","12.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-30","1.79"," 1435"," 1337","0.00","41","52","30","    0","  310","  290","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-10-31","1.57"," 1507"," 1525","0.00","42","54","29",,"  300","  330","10.1","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-11-01","2.01"," 1500"," 1439","0.00","42","56","27",,"  320","  300","10.1","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-11-02","2.01"," 0554"," 1417","0.00","39","54","23","    0","  160","  310","8.1","8.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-11-03","2.24"," 1545"," 1241","0.00","39","52","25","    0","  300","  320","8.1","10.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-11-04","2.46"," 2325"," 1308","0.00","41","54","27","    0","  140","  250","6.9","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-11-05","2.24"," 1524"," 1719","0.00","52","63","40","    0","  140","  260","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2002-11-06","4.03"," 2138"," 2138","0.60","49","54","43","    0","   50","   50","15.0","19.9",,,,,,
